ds,y
2016/12/07,162.04
2016/12/08,163.58
2016/12/09,167.07
2016/12/13,175.26
2016/12/14,183.94
2016/12/15,186.21
2016/12/16,189.3
2016/12/19,193.32
2016/12/20,191.13
2016/12/21,189.95
2016/12/22,186.78
2016/12/23,189.19
2016/12/26,189.48
2016/12/27,189.2
2016/12/28,192.06
2016/12/29,189.73
2016/12/30,188.18
2017/01/02,186.99
2017/01/03,192.06
2017/01/04,192.52
2017/01/05,193.27
2017/01/06,192.85
2017/01/09,191.56
2017/01/10,188.4
2017/01/11,184.39
2017/01/12,182.83
2017/01/13,180.94
2017/01/16,179.65
2017/01/17,179.92
2017/01/18,179.01
2017/01/19,177.98
2017/01/20,177.05
2017/01/23,178.73
2017/01/24,179.73
2017/01/25,180.07
2017/01/26,178.0
2017/01/27,178.05
2017/01/30,178.33
2017/01/31,177.45
2017/02/01,178.98
2017/02/02,181.53
2017/02/03,179.62
2017/02/06,179.39
2017/02/07,179.93
2017/02/08,179.63
2017/02/09,178.62
2017/02/10,178.56
2017/02/13,176.01
2017/02/14,176.15
2017/02/15,174.37
2017/02/16,175.16
2017/02/17,175.5
2017/02/20,175.9
2017/02/21,176.48
2017/02/22,177.52
2017/02/23,177.57
2017/02/24,176.15
2017/02/27,175.0
2017/02/28,174.59
2017/03/01,173.0
2017/03/02,173.64
2017/03/03,172.26
2017/03/06,173.26
2017/03/07,172.03
2017/03/08,172.5
2017/03/09,169.82
2017/03/10,167.08
2017/03/13,163.69
2017/03/14,161.23
2017/03/15,159.57
2017/03/16,160.28
2017/03/17,155.4
2017/03/20,157.26
2017/03/21,159.23
2017/03/22,158.52
2017/03/24,157.04
2017/03/27,154.97
2017/03/28,152.86
2017/03/29,153.25
2017/03/30,152.49
2017/03/31,154.91
2017/04/03,154.05
2017/04/04,154.65
2017/04/05,155.01
2017/04/06,155.69
2017/04/07,159.1
2017/04/10,158.72
2017/04/11,159.71
2017/04/12,162.52
2017/04/13,162.53
2017/04/14,162.17
2017/04/17,162.63
2017/04/18,160.87
2017/04/19,165.87
2017/04/20,169.24
2017/04/21,174.13
2017/04/24,172.94
2017/04/25,167.86
2017/04/26,167.82
2017/04/27,164.78
2017/04/28,158.78
2017/05/02,157.07
2017/05/03,159.31
2017/05/04,161.25
2017/05/05,158.04
2017/05/08,161.88
2017/05/09,162.71
2017/05/10,164.4
2017/05/11,165.58
2017/05/12,167.34
2017/05/15,173.01
2017/05/16,173.97
2017/05/17,173.57
2017/05/18,169.23
2017/05/19,171.03
2017/05/22,175.39
2017/05/23,175.58
2017/05/24,183.6
2017/05/25,186.49
2017/05/26,183.49
2017/05/29,183.12
2017/05/30,182.47
2017/05/31,174.68
2017/06/01,167.32
2017/06/02,166.27
2017/06/05,171.87
2017/06/06,172.52
2017/06/07,172.59
2017/06/08,171.84
2017/06/09,167.59
2017/06/12,160.75
2017/06/13,160.35
2017/06/14,159.87
2017/06/15,157.25
2017/06/16,151.1
2017/06/19,152.02
2017/06/20,145.02
2017/06/21,143.73
2017/06/22,146.39
2017/06/29,150.0
2017/06/30,148.14
2017/07/03,144.71
2017/07/04,151.94
2017/07/05,158.57
2017/07/06,156.88
2017/07/07,163.07
2017/07/10,169.98
